,X1,X2,X3,X4,X5,X6,X7,X8,X9
2005-01-01 00:00:00,-0.637703523,-101.8098151,-20.59216851,-0.637703523,-101.8098151,-20.59216851,-0.637703523,-101.8098151,-20.59216851
2005-01-01 01:00:00,-0.523597994,-101.8098151,-20.28695901,-0.523597994,-101.8098151,-20.28695901,-0.523597994,-101.8098151,-20.28695901
2005-01-01 02:00:00,-0.478879418,-84.35341579,-20.66797075,-0.478879418,-84.35341579,-20.66797075,-0.478879418,-84.35341579,-20.66797075
2005-01-01 03:00:00,-0.465607474,-84.35341579,-20.45454137,-0.465607474,-84.35341579,-20.45454137,-0.465607474,-84.35341579,-20.45454137
2005-01-01 04:00:00,-0.46443143,-84.35341579,-21.30478371,-0.46443143,-84.35341579,-21.30478371,-0.46443143,-84.35341579,-21.30478371
2005-01-01 05:00:00,-0.517138943,-89.35159579,-20.89025551,-0.517138943,-89.35159579,-20.89025551,-0.517138943,-89.35159579,-20.89025551
2005-01-01 06:00:00,-0.7219313620000001,-145.82904140000005,-21.10368488,-0.7219313620000001,-145.82904140000005,-21.10368488,-0.7219313620000001,-145.82904140000005,-21.10368488
2005-01-01 07:00:00,-0.997424088,-198.560913,-20.68915667,-0.997424088,-198.560913,-20.68915667,-0.997424088,-198.560913,-20.68915667
2005-01-01 08:00:00,-0.986366555,-238.58851769999995,-20.66797075,-0.986366555,-238.58851769999995,-20.66797075,-0.986366555,-238.58851769999995,-20.66797075
2005-01-01 09:00:00,-0.8559188879999999,-234.677413,-20.28695901,-0.8559188879999999,-234.677413,-20.28695901,-0.8559188879999999,-234.677413,-20.28695901
2005-01-01 10:00:00,-0.85757993,-230.9966457,-20.66797075,-0.85757993,-230.9966457,-20.66797075,-0.85757993,-230.9966457,-20.66797075
2005-01-01 11:00:00,-0.8754981059999999,-226.7017599,-20.28695901,-0.8754981059999999,-226.7017599,-20.28695901,-0.8754981059999999,-226.7017599,-20.28695901
2005-01-01 12:00:00,-0.855906445,-226.82011430000003,-20.66797075,-0.855906445,-226.82011430000003,-20.66797075,-0.855906445,-226.82011430000003,-20.66797075
2005-01-01 13:00:00,-0.8290676309999999,-199.5535049,-20.28695901,-0.8290676309999999,-199.5535049,-20.28695901,-0.8290676309999999,-199.5535049,-20.28695901
2005-01-01 14:00:00,-0.8252637829999999,-191.1503693,-20.66797075,-0.8252637829999999,-191.1503693,-20.66797075,-0.8252637829999999,-191.1503693,-20.66797075
2005-01-01 15:00:00,-0.8868609129999999,-199.3754153,-20.28695901,-0.8868609129999999,-199.3754153,-20.28695901,-0.8868609129999999,-199.3754153,-20.28695901
2005-01-01 16:00:00,-1.119716265,-220.73382540000003,-20.66797075,-1.119716265,-220.73382540000003,-20.66797075,-1.119716265,-220.73382540000003,-20.66797075
2005-01-01 17:00:00,-1.547808325,-188.1171426,-20.28695901,-1.547808325,-188.1171426,-20.28695901,-1.547808325,-188.1171426,-20.28695901
2005-01-01 18:00:00,-1.800936602,-249.6623538,-20.66797075,-1.800936602,-249.6623538,-20.66797075,-1.800936602,-249.6623538,-20.66797075
2005-01-01 19:00:00,-1.783831525,-248.5771465,-20.28695901,-1.783831525,-248.5771465,-20.28695901,-1.783831525,-248.5771465,-20.28695901
2005-01-01 20:00:00,-1.652271391,-269.0801236,-20.66797075,-1.652271391,-269.0801236,-20.66797075,-1.652271391,-269.0801236,-20.66797075
2005-01-01 21:00:00,-1.507004344,-245.01883680000003,-20.28695901,-1.507004344,-245.01883680000003,-20.28695901,-1.507004344,-245.01883680000003,-20.28695901
2005-01-01 22:00:00,-1.216902599,-195.9525622,-20.66797075,-1.216902599,-195.9525622,-20.66797075,-1.216902599,-195.9525622,-20.66797075
2005-01-01 23:00:00,-0.923671883,-135.0225679,-20.28695901,-0.923671883,-135.0225679,-20.28695901,-0.923671883,-135.0225679,-20.28695901
2005-01-02 00:00:00,-0.63112984,-90.41122174,-26.02880277,-0.63112984,-90.41122174,-26.02880277,-0.63112984,-90.41122174,-26.02880277
2005-01-02 01:00:00,-0.51965097,-83.05979616,-25.64779104,-0.51965097,-83.05979616,-25.64779104,-0.51965097,-83.05979616,-25.64779104
2005-01-02 02:00:00,-0.47626818,-75.15766095,-26.02880277,-0.47626818,-75.15766095,-26.02880277,-0.47626818,-75.15766095,-26.02880277
2005-01-02 03:00:00,-0.46424207,-75.15766095,-25.64779104,-0.46424207,-75.15766095,-25.64779104,-0.46424207,-75.15766095,-25.64779104
2005-01-02 04:00:00,-0.461760275,-75.15766095,-26.02880277,-0.461760275,-75.15766095,-26.02880277,-0.461760275,-75.15766095,-26.02880277
2005-01-02 05:00:00,-0.513042251,-95.40940174,-28.32820705,-0.513042251,-95.40940174,-28.32820705,-0.513042251,-95.40940174,-28.32820705
2005-01-02 06:00:00,-0.71130585,-177.96110819999996,-30.09572467,-0.71130585,-177.96110819999996,-30.09572467,-0.71130585,-177.96110819999996,-30.09572467
2005-01-02 07:00:00,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025
2005-01-02 08:00:00,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651
2005-01-02 09:00:00,-0.810887829,-224.5505186,-113.5937937,-0.810887829,-224.5505186,-113.5937937,-0.810887829,-224.5505186,-113.5937937
2005-01-02 10:00:00,-0.806663701,-217.1743165,-111.6672003,-0.806663701,-217.1743165,-111.6672003,-0.806663701,-217.1743165,-111.6672003
2005-01-02 11:00:00,-0.823009346,-217.3161141,-113.5937937,-0.823009346,-217.3161141,-113.5937937,-0.823009346,-217.3161141,-113.5937937
2005-01-02 12:00:00,-0.8080959390000001,-217.3888333,-113.0494452,-0.8080959390000001,-217.3888333,-113.0494452,-0.8080959390000001,-217.3888333,-113.0494452
2005-01-02 13:00:00,-0.785479598,-199.2912504,-115.1992882,-0.785479598,-199.2912504,-115.1992882,-0.785479598,-199.2912504,-115.1992882
2005-01-02 14:00:00,-0.7861382109999999,-190.9600294,-111.6672003,-0.7861382109999999,-190.9600294,-111.6672003,-0.7861382109999999,-190.9600294,-111.6672003
2005-01-02 15:00:00,-0.84980194,-199.3090863,-111.6672003,-0.84980194,-199.3090863,-111.6672003,-0.84980194,-199.3090863,-111.6672003
2005-01-02 16:00:00,-1.083798346,-220.6961672,-114.5570904,-1.083798346,-220.6961672,-114.5570904,-1.083798346,-220.6961672,-114.5570904
2005-01-02 17:00:00,-1.512456395,-195.2825176,-103.6121768,-1.512456395,-195.2825176,-103.6121768,-1.512456395,-195.2825176,-103.6121768
2005-01-02 18:00:00,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-02 19:00:00,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-02 20:00:00,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-02 21:00:00,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-02 22:00:00,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012
2005-01-02 23:00:00,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411
2005-01-03 00:00:00,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-03 01:00:00,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411
2005-01-03 02:00:00,-0.47626818,-75.15766095,-24.12374411,-0.47626818,-75.15766095,-24.12374411,-0.47626818,-75.15766095,-24.12374411
2005-01-03 03:00:00,-0.46424207,-75.15766095,-24.12374411,-0.46424207,-75.15766095,-24.12374411,-0.46424207,-75.15766095,-24.12374411
2005-01-03 04:00:00,-0.461760275,-75.15766095,-24.12374411,-0.461760275,-75.15766095,-24.12374411,-0.461760275,-75.15766095,-24.12374411
2005-01-03 05:00:00,-0.513042251,-95.40940174,-26.80416012,-0.513042251,-95.40940174,-26.80416012,-0.513042251,-95.40940174,-26.80416012
2005-01-03 06:00:00,-0.71130585,-178.73380459999996,-30.09572467,-0.71130585,-178.73380459999996,-30.09572467,-0.71130585,-178.73380459999996,-30.09572467
2005-01-03 07:00:00,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025
2005-01-03 08:00:00,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651
2005-01-03 09:00:00,-0.810887829,-224.4996516,-113.5937937,-0.810887829,-224.4996516,-113.5937937,-0.810887829,-224.4996516,-113.5937937
2005-01-03 10:00:00,-0.806663701,-217.0467113,-111.6672003,-0.806663701,-217.0467113,-111.6672003,-0.806663701,-217.0467113,-111.6672003
2005-01-03 11:00:00,-0.823009346,-217.0739322,-113.5937937,-0.823009346,-217.0739322,-113.5937937,-0.823009346,-217.0739322,-113.5937937
2005-01-03 12:00:00,-0.8080959390000001,-217.0926281,-113.0494452,-0.8080959390000001,-217.0926281,-113.0494452,-0.8080959390000001,-217.0926281,-113.0494452
2005-01-03 13:00:00,-0.785479598,-199.0331024,-115.1992882,-0.785479598,-199.0331024,-115.1992882,-0.785479598,-199.0331024,-115.1992882
2005-01-03 14:00:00,-0.7861382109999999,-190.7177856,-111.6672003,-0.7861382109999999,-190.7177856,-111.6672003,-0.7861382109999999,-190.7177856,-111.6672003
2005-01-03 15:00:00,-0.84980194,-199.0339629,-111.6672003,-0.84980194,-199.0339629,-111.6672003,-0.84980194,-199.0339629,-111.6672003
2005-01-03 16:00:00,-1.083798346,-220.4854503,-114.5570904,-1.083798346,-220.4854503,-114.5570904,-1.083798346,-220.4854503,-114.5570904
2005-01-03 17:00:00,-1.512456395,-195.2825176,-103.6378669,-1.512456395,-195.2825176,-103.6378669,-1.512456395,-195.2825176,-103.6378669
2005-01-03 18:00:00,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-03 19:00:00,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-03 20:00:00,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-03 21:00:00,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-03 22:00:00,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012
2005-01-03 23:00:00,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411
2005-01-04 00:00:00,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-04 01:00:00,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411
2005-01-04 02:00:00,-0.47626818,-75.15766095,-25.08127481,-0.47626818,-75.15766095,-25.08127481,-0.47626818,-75.15766095,-25.08127481
2005-01-04 03:00:00,-0.46424207,-75.15766095,-24.88976867,-0.46424207,-75.15766095,-24.88976867,-0.46424207,-75.15766095,-24.88976867
2005-01-04 04:00:00,-0.461760275,-75.15766095,-25.08127481,-0.461760275,-75.15766095,-25.08127481,-0.461760275,-75.15766095,-25.08127481
2005-01-04 05:00:00,-0.513042251,-95.40940174,-27.57018468,-0.513042251,-95.40940174,-27.57018468,-0.513042251,-95.40940174,-27.57018468
2005-01-04 06:00:00,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467
2005-01-04 07:00:00,-0.976262726,-235.209686,-52.05585025,-0.976262726,-235.209686,-52.05585025,-0.976262726,-235.209686,-52.05585025
2005-01-04 08:00:00,-0.953929254,-201.1080415,-121.9423651,-0.953929254,-201.1080415,-121.9423651,-0.953929254,-201.1080415,-121.9423651
2005-01-04 09:00:00,-0.810887829,-224.5308067,-113.5937937,-0.810887829,-224.5308067,-113.5937937,-0.810887829,-224.5308067,-113.5937937
2005-01-04 10:00:00,-0.806663701,-216.967473,-111.6672003,-0.806663701,-216.967473,-111.6672003,-0.806663701,-216.967473,-111.6672003
2005-01-04 11:00:00,-0.823009346,-217.0149735,-113.5937937,-0.823009346,-217.0149735,-113.5937937,-0.823009346,-217.0149735,-113.5937937
2005-01-04 12:00:00,-0.8080959390000001,-217.0514262,-113.0508678,-0.8080959390000001,-217.0514262,-113.0508678,-0.8080959390000001,-217.0514262,-113.0508678
2005-01-04 13:00:00,-0.785479598,-199.0179373,-115.232139,-0.785479598,-199.0179373,-115.232139,-0.785479598,-199.0179373,-115.232139
2005-01-04 14:00:00,-0.7861382109999999,-190.6945595,-111.6672003,-0.7861382109999999,-190.6945595,-111.6672003,-0.7861382109999999,-190.6945595,-111.6672003
2005-01-04 15:00:00,-0.84980194,-199.01819630000003,-111.6672003,-0.84980194,-199.01819630000003,-111.6672003,-0.84980194,-199.01819630000003,-111.6672003
2005-01-04 16:00:00,-1.083798346,-220.4857641,-114.5915929,-1.083798346,-220.4857641,-114.5915929,-1.083798346,-220.4857641,-114.5915929
2005-01-04 17:00:00,-1.512456395,-195.2825176,-103.7177665,-1.512456395,-195.2825176,-103.7177665,-1.512456395,-195.2825176,-103.7177665
2005-01-04 18:00:00,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-04 19:00:00,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-04 20:00:00,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-04 21:00:00,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-04 22:00:00,-1.188609387,-195.858773,-26.80416012,-1.188609387,-195.858773,-26.80416012,-1.188609387,-195.858773,-26.80416012
2005-01-04 23:00:00,-0.908137038,-130.74317820000002,-24.12374411,-0.908137038,-130.74317820000002,-24.12374411,-0.908137038,-130.74317820000002,-24.12374411
2005-01-05 00:00:00,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-05 01:00:00,-0.51965097,-83.05979616,-24.88976867,-0.51965097,-83.05979616,-24.88976867,-0.51965097,-83.05979616,-24.88976867
2005-01-05 02:00:00,-0.47626818,-75.22617916,-25.08127481,-0.47626818,-75.22617916,-25.08127481,-0.47626818,-75.22617916,-25.08127481
2005-01-05 03:00:00,-0.46424207,-75.32869945,-24.88976867,-0.46424207,-75.32869945,-24.88976867,-0.46424207,-75.32869945,-24.88976867
2005-01-05 04:00:00,-0.461760275,-75.39250679999998,-25.08127481,-0.461760275,-75.39250679999998,-25.08127481,-0.461760275,-75.39250679999998,-25.08127481
2005-01-05 05:00:00,-0.513042251,-95.62712131,-27.57018468,-0.513042251,-95.62712131,-27.57018468,-0.513042251,-95.62712131,-27.57018468
2005-01-05 06:00:00,-0.71130585,-176.8882231,-30.09572467,-0.71130585,-176.8882231,-30.09572467,-0.71130585,-176.8882231,-30.09572467
2005-01-05 07:00:00,-0.976262726,-234.6567955,-52.05585025,-0.976262726,-234.6567955,-52.05585025,-0.976262726,-234.6567955,-52.05585025
2005-01-05 08:00:00,-0.953929254,-200.7264063,-121.9423651,-0.953929254,-200.7264063,-121.9423651,-0.953929254,-200.7264063,-121.9423651
2005-01-05 09:00:00,-0.810887829,-224.5420833,-113.5937937,-0.810887829,-224.5420833,-113.5937937,-0.810887829,-224.5420833,-113.5937937
2005-01-05 10:00:00,-0.806663701,-217.1702788,-111.6672003,-0.806663701,-217.1702788,-111.6672003,-0.806663701,-217.1702788,-111.6672003
2005-01-05 11:00:00,-0.823009346,-217.1687697,-113.5937937,-0.823009346,-217.1687697,-113.5937937,-0.823009346,-217.1687697,-113.5937937
2005-01-05 12:00:00,-0.8080959390000001,-217.1054355,-113.0494452,-0.8080959390000001,-217.1054355,-113.0494452,-0.8080959390000001,-217.1054355,-113.0494452
2005-01-05 13:00:00,-0.785479598,-199.0177585,-115.1992882,-0.785479598,-199.0177585,-115.1992882,-0.785479598,-199.0177585,-115.1992882
2005-01-05 14:00:00,-0.7861382109999999,-190.7391965,-111.6672003,-0.7861382109999999,-190.7391965,-111.6672003,-0.7861382109999999,-190.7391965,-111.6672003
2005-01-05 15:00:00,-0.84980194,-199.076634,-111.6672003,-0.84980194,-199.076634,-111.6672003,-0.84980194,-199.076634,-111.6672003
2005-01-05 16:00:00,-1.083798346,-220.5839558,-114.557927,-1.083798346,-220.5839558,-114.557927,-1.083798346,-220.5839558,-114.557927
2005-01-05 17:00:00,-1.512456395,-195.3957196,-103.6908248,-1.512456395,-195.3957196,-103.6908248,-1.512456395,-195.3957196,-103.6908248
2005-01-05 18:00:00,-1.7666262869999998,-249.0918395,-66.11390362,-1.7666262869999998,-249.0918395,-66.11390362,-1.7666262869999998,-249.0918395,-66.11390362
2005-01-05 19:00:00,-1.74958677,-251.9070265,-63.54511241,-1.74958677,-251.9070265,-63.54511241,-1.74958677,-251.9070265,-63.54511241
2005-01-05 20:00:00,-1.617416021,-277.780981,-47.46261634,-1.617416021,-277.780981,-47.46261634,-1.617416021,-277.780981,-47.46261634
2005-01-05 21:00:00,-1.471397486,-257.72659500000003,-46.17822074,-1.471397486,-257.72659500000003,-46.17822074,-1.471397486,-257.72659500000003,-46.17822074
2005-01-05 22:00:00,-1.188609387,-195.8138296,-26.80416012,-1.188609387,-195.8138296,-26.80416012,-1.188609387,-195.8138296,-26.80416012
2005-01-05 23:00:00,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411
2005-01-06 00:00:00,-0.63112984,-90.53039395,-24.12374411,-0.63112984,-90.53039395,-24.12374411,-0.63112984,-90.53039395,-24.12374411
2005-01-06 01:00:00,-0.51965097,-83.09097007,-24.12374411,-0.51965097,-83.09097007,-24.12374411,-0.51965097,-83.09097007,-24.12374411
2005-01-06 02:00:00,-0.47626818,-75.16520899,-24.69826253,-0.47626818,-75.16520899,-24.69826253,-0.47626818,-75.16520899,-24.69826253
2005-01-06 03:00:00,-0.46424207,-75.15766095,-25.08127481,-0.46424207,-75.15766095,-25.08127481,-0.46424207,-75.15766095,-25.08127481
2005-01-06 04:00:00,-0.461760275,-75.15766095,-24.88976867,-0.461760275,-75.15766095,-24.88976867,-0.461760275,-75.15766095,-24.88976867
2005-01-06 05:00:00,-0.513042251,-95.40940174,-27.76169082,-0.513042251,-95.40940174,-27.76169082,-0.513042251,-95.40940174,-27.76169082
2005-01-06 06:00:00,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467
2005-01-06 07:00:00,-0.976262726,-234.9459534,-52.05585025,-0.976262726,-234.9459534,-52.05585025,-0.976262726,-234.9459534,-52.05585025
2005-01-06 08:00:00,-0.953929254,-200.7687585,-121.9423651,-0.953929254,-200.7687585,-121.9423651,-0.953929254,-200.7687585,-121.9423651
2005-01-06 09:00:00,-0.810887829,-224.46320330000003,-113.5937937,-0.810887829,-224.46320330000003,-113.5937937,-0.810887829,-224.46320330000003,-113.5937937
2005-01-06 10:00:00,-0.806663701,-216.9559974,-111.6672003,-0.806663701,-216.9559974,-111.6672003,-0.806663701,-216.9559974,-111.6672003
2005-01-06 11:00:00,-0.823009346,-216.9848527,-113.5937937,-0.823009346,-216.9848527,-113.5937937,-0.823009346,-216.9848527,-113.5937937
2005-01-06 12:00:00,-0.8080959390000001,-217.022822,-113.0494452,-0.8080959390000001,-217.022822,-113.0494452,-0.8080959390000001,-217.022822,-113.0494452
2005-01-06 13:00:00,-0.785479598,-198.9852413,-115.1992882,-0.785479598,-198.9852413,-115.1992882,-0.785479598,-198.9852413,-115.1992882
2005-01-06 14:00:00,-0.7861382109999999,-190.6681211,-111.6672003,-0.7861382109999999,-190.6681211,-111.6672003,-0.7861382109999999,-190.6681211,-111.6672003
2005-01-06 15:00:00,-0.84980194,-199.0111738,-111.6672003,-0.84980194,-199.0111738,-111.6672003,-0.84980194,-199.0111738,-111.6672003
2005-01-06 16:00:00,-1.083798346,-220.4930083,-114.5570904,-1.083798346,-220.4930083,-114.5570904,-1.083798346,-220.4930083,-114.5570904
2005-01-06 17:00:00,-1.512456395,-195.2910092,-103.6712075,-1.512456395,-195.2910092,-103.6712075,-1.512456395,-195.2910092,-103.6712075
2005-01-06 18:00:00,-1.7666262869999998,-248.9528833,-66.11390362,-1.7666262869999998,-248.9528833,-66.11390362,-1.7666262869999998,-248.9528833,-66.11390362
2005-01-06 19:00:00,-1.74958677,-251.7463755,-63.54511241,-1.74958677,-251.7463755,-63.54511241,-1.74958677,-251.7463755,-63.54511241
2005-01-06 20:00:00,-1.617416021,-277.0799025,-47.46261634,-1.617416021,-277.0799025,-47.46261634,-1.617416021,-277.0799025,-47.46261634
2005-01-06 21:00:00,-1.471397486,-257.4669465,-46.17822074,-1.471397486,-257.4669465,-46.17822074,-1.471397486,-257.4669465,-46.17822074
2005-01-06 22:00:00,-1.188609387,-195.3185813,-26.80416012,-1.188609387,-195.3185813,-26.80416012,-1.188609387,-195.3185813,-26.80416012
2005-01-06 23:00:00,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411
2005-01-07 00:00:00,-0.637703523,-92.80503303,-18.76291208,-0.637703523,-92.80503303,-18.76291208,-0.637703523,-92.80503303,-18.76291208
2005-01-07 01:00:00,-0.523597994,-92.62467246,-18.76291208,-0.523597994,-92.62467246,-18.76291208,-0.523597994,-92.62467246,-18.76291208
2005-01-07 02:00:00,-0.478879418,-75.15766095,-19.72044279,-0.478879418,-75.15766095,-19.72044279,-0.478879418,-75.15766095,-19.72044279
2005-01-07 03:00:00,-0.465607474,-75.15766095,-19.52893665,-0.465607474,-75.15766095,-19.52893665,-0.465607474,-75.15766095,-19.52893665
2005-01-07 04:00:00,-0.46443143,-75.15766095,-19.72044279,-0.46443143,-75.15766095,-19.72044279,-0.46443143,-75.15766095,-19.72044279
2005-01-07 05:00:00,-0.517138943,-80.15584095,-19.52893665,-0.517138943,-80.15584095,-19.52893665,-0.517138943,-80.15584095,-19.52893665
2005-01-07 06:00:00,-0.7219313620000001,-144.6699968,-30.09572467,-0.7219313620000001,-144.6699968,-30.09572467,-0.7219313620000001,-144.6699968,-30.09572467
2005-01-07 07:00:00,-0.997424088,-189.390071,-35.23330708,-0.997424088,-189.390071,-35.23330708,-0.997424088,-189.390071,-35.23330708
2005-01-07 08:00:00,-0.986366555,-238.7176403,-61.3952694,-0.986366555,-238.7176403,-61.3952694,-0.986366555,-238.7176403,-61.3952694
2005-01-07 09:00:00,-0.8559188879999999,-244.2203192,-63.64296171,-0.8559188879999999,-244.2203192,-63.64296171,-0.8559188879999999,-244.2203192,-63.64296171
2005-01-07 10:00:00,-0.85757993,-231.23547030000003,-62.679665,-0.85757993,-231.23547030000003,-62.679665,-0.85757993,-231.23547030000003,-62.679665
2005-01-07 11:00:00,-0.8754981059999999,-222.133234,-64.92735731,-0.8754981059999999,-222.133234,-64.92735731,-0.8754981059999999,-222.133234,-64.92735731
2005-01-07 12:00:00,-0.855906445,-222.07560350000003,-63.64296171,-0.855906445,-222.07560350000003,-63.64296171,-0.855906445,-222.07560350000003,-63.64296171
2005-01-07 13:00:00,-0.8290676309999999,-204.0608684,-61.0741705,-0.8290676309999999,-204.0608684,-61.0741705,-0.8290676309999999,-204.0608684,-61.0741705
2005-01-07 14:00:00,-0.8252637829999999,-195.7454184,-32.66451588,-0.8252637829999999,-195.7454184,-32.66451588,-0.8252637829999999,-195.7454184,-32.66451588
2005-01-07 15:00:00,-0.8868609129999999,-204.2145389,-31.38012027,-0.8868609129999999,-204.2145389,-31.38012027,-0.8868609129999999,-204.2145389,-31.38012027
2005-01-07 16:00:00,-1.119716265,-225.5689331,-31.70121917,-1.119716265,-225.5689331,-31.70121917,-1.119716265,-225.5689331,-31.70121917
2005-01-07 17:00:00,-1.547808325,-192.71502,-23.98107004,-1.547808325,-192.71502,-23.98107004,-1.547808325,-192.71502,-23.98107004
2005-01-07 18:00:00,-1.800936602,-258.85810860000004,-18.76291208,-1.800936602,-258.85810860000004,-18.76291208,-1.800936602,-258.85810860000004,-18.76291208
2005-01-07 19:00:00,-1.783831525,-248.5771465,-18.76291208,-1.783831525,-248.5771465,-18.76291208,-1.783831525,-248.5771465,-18.76291208
2005-01-07 20:00:00,-1.652271391,-259.8843687,-18.76291208,-1.652271391,-259.8843687,-18.76291208,-1.652271391,-259.8843687,-18.76291208
2005-01-07 21:00:00,-1.507004344,-254.2145916,-18.76291208,-1.507004344,-254.2145916,-18.76291208,-1.507004344,-254.2145916,-18.76291208
2005-01-07 22:00:00,-1.216902599,-205.1483171,-18.76291208,-1.216902599,-205.1483171,-18.76291208,-1.216902599,-205.1483171,-18.76291208
2005-01-07 23:00:00,-0.923671883,-135.0225679,-18.76291208,-0.923671883,-135.0225679,-18.76291208,-0.923671883,-135.0225679,-18.76291208
2005-01-08 00:00:00,-0.637703523,-101.8098151,-18.76291208,-0.637703523,-101.8098151,-18.76291208,-0.637703523,-101.8098151,-18.76291208
2005-01-08 01:00:00,-0.523597994,-101.8098151,-19.3374305,-0.523597994,-101.8098151,-19.3374305,-0.523597994,-101.8098151,-19.3374305
2005-01-08 02:00:00,-0.478879418,-84.35341579,-19.14592436,-0.478879418,-84.35341579,-19.14592436,-0.478879418,-84.35341579,-19.14592436
2005-01-08 03:00:00,-0.465607474,-84.35341579,-19.52893665,-0.465607474,-84.35341579,-19.52893665,-0.465607474,-84.35341579,-19.52893665
2005-01-08 04:00:00,-0.46443143,-84.35341579,-19.72044279,-0.46443143,-84.35341579,-19.72044279,-0.46443143,-84.35341579,-19.72044279
2005-01-08 05:00:00,-0.517138943,-89.35159579,-19.52893665,-0.517138943,-89.35159579,-19.52893665,-0.517138943,-89.35159579,-19.52893665
2005-01-08 06:00:00,-0.7219313620000001,-145.82904140000005,-19.72044279,-0.7219313620000001,-145.82904140000005,-19.72044279,-0.7219313620000001,-145.82904140000005,-19.72044279
2005-01-08 07:00:00,-0.997424088,-198.560913,-19.52893665,-0.997424088,-198.560913,-19.52893665,-0.997424088,-198.560913,-19.52893665
2005-01-08 08:00:00,-0.986366555,-238.58851769999995,-19.72044279,-0.986366555,-238.58851769999995,-19.72044279,-0.986366555,-238.58851769999995,-19.72044279
2005-01-08 09:00:00,-0.8559188879999999,-234.8654277,-19.52893665,-0.8559188879999999,-234.8654277,-19.52893665,-0.8559188879999999,-234.8654277,-19.52893665
2005-01-08 10:00:00,-0.85757993,-231.2452891,-19.72044279,-0.85757993,-231.2452891,-19.72044279,-0.85757993,-231.2452891,-19.72044279
