,X1,X2,X3,X4,X5,X6,X7,X8,X9
2005-01-01 00:00:00,-4.348485824,-128.2103003,-25.17394083,-0.637703523,-101.8098151,-20.59216851,-0.637703523,-101.8098151,-20.59216851
2005-01-01 01:00:00,-4.516168088,-106.4724029,-19.64806801,-0.523597994,-101.8098151,-20.28695901,-0.523597994,-101.8098151,-20.28695901
2005-01-01 02:00:00,-4.74699871,-99.22125747,-27.04835993,-0.478879418,-84.35341579,-20.66797075,-0.478879418,-84.35341579,-20.66797075
2005-01-01 03:00:00,-4.987144125,-97.7974015,-21.77743184,-0.465607474,-84.35341579,-20.45454137,-0.465607474,-84.35341579,-20.45454137
2005-01-01 04:00:00,-5.156719251,-122.7093249,-32.02787199,-0.46443143,-84.35341579,-21.30478371,-0.46443143,-84.35341579,-21.30478371
2005-01-01 05:00:00,-5.383694341,-144.84663,-25.04025012,-0.517138943,-89.35159579,-20.89025551,-0.517138943,-89.35159579,-20.89025551
2005-01-01 06:00:00,-5.555544427999999,-191.682374,-31.60270645,-0.7219313620000001,-145.82904140000005,-21.10368488,-0.7219313620000001,-145.82904140000005,-21.10368488
2005-01-01 07:00:00,-6.025937627999999,-404.7917233,-23.79748778,-0.997424088,-198.560913,-20.68915667,-0.997424088,-198.560913,-20.68915667
2005-01-01 08:00:00,-5.6342395010000015,-532.1887082,-27.21229701,-0.986366555,-238.58851769999995,-20.66797075,-0.986366555,-238.58851769999995,-20.66797075
2005-01-01 09:00:00,-5.358818325,-415.4181321,-19.4931279,-0.8559188879999999,-234.677413,-20.28695901,-0.8559188879999999,-234.677413,-20.28695901
2005-01-01 10:00:00,-5.90719284,-350.7985091,-20.7331594,-0.85757993,-230.9966457,-20.66797075,-0.85757993,-230.9966457,-20.66797075
2005-01-01 11:00:00,-4.808306242,-303.0922808,-14.31276915,-0.8754981059999999,-226.7017599,-20.28695901,-0.8754981059999999,-226.7017599,-20.28695901
2005-01-01 12:00:00,-4.156312147,-250.8844308,-14.79589192,-0.855906445,-226.82011430000003,-20.66797075,-0.855906445,-226.82011430000003,-20.66797075
2005-01-01 13:00:00,-3.964407872,-255.5891426,-12.13822415,-0.8290676309999999,-199.5535049,-20.28695901,-0.8290676309999999,-199.5535049,-20.28695901
2005-01-01 14:00:00,-3.877191045,-265.0630239,-16.21413478,-0.8252637829999999,-191.1503693,-20.66797075,-0.8252637829999999,-191.1503693,-20.66797075
2005-01-01 15:00:00,-4.017286867,-284.3054989,-16.83743004,-0.8868609129999999,-199.3754153,-20.28695901,-0.8868609129999999,-199.3754153,-20.28695901
2005-01-01 16:00:00,-4.172919273,-263.2473909,-22.51835147,-1.119716265,-220.73382540000003,-20.66797075,-1.119716265,-220.73382540000003,-20.66797075
2005-01-01 17:00:00,-5.227072333,-289.5269332,-18.72852576,-1.547808325,-188.1171426,-20.28695901,-1.547808325,-188.1171426,-20.28695901
2005-01-01 18:00:00,-4.464700693999999,-317.7446723000001,-23.91375221,-1.800936602,-249.6623538,-20.66797075,-1.800936602,-249.6623538,-20.66797075
2005-01-01 19:00:00,-4.255638059,-351.9755374,-19.95660281,-1.783831525,-248.5771465,-20.28695901,-1.783831525,-248.5771465,-20.28695901
2005-01-01 20:00:00,-4.235444717,-343.5651525,-25.45283395,-1.652271391,-269.0801236,-20.66797075,-1.652271391,-269.0801236,-20.66797075
2005-01-01 21:00:00,-4.2827634230000005,-341.1385479,-19.8930588,-1.507004344,-245.01883680000003,-20.28695901,-1.507004344,-245.01883680000003,-20.28695901
2005-01-01 22:00:00,-4.413422985,-435.9295513,-27.22633368,-1.216902599,-195.9525622,-20.66797075,-1.216902599,-195.9525622,-20.66797075
2005-01-01 23:00:00,-4.53568791,-321.8479985,-20.64062538,-0.923671883,-135.0225679,-20.28695901,-0.923671883,-135.0225679,-20.28695901
2005-01-02 00:00:00,-4.6930558630000005,-132.2482786,-26.46176085,-0.63112984,-90.41122174,-26.02880277,-0.63112984,-90.41122174,-26.02880277
2005-01-02 01:00:00,-4.873706485,-103.1863141,-19.7188967,-0.51965097,-83.05979616,-25.64779104,-0.51965097,-83.05979616,-25.64779104
2005-01-02 02:00:00,-4.997968842,-100.4299748,-26.57928007,-0.47626818,-75.15766095,-26.02880277,-0.47626818,-75.15766095,-26.02880277
2005-01-02 03:00:00,-5.114681835,-98.84379201,-20.04709175,-0.46424207,-75.15766095,-25.64779104,-0.46424207,-75.15766095,-25.64779104
2005-01-02 04:00:00,-5.213904025,-123.46118529999998,-27.07357974,-0.461760275,-75.15766095,-26.02880277,-0.461760275,-75.15766095,-26.02880277
2005-01-02 05:00:00,-5.384460909,-190.7843011,-20.01569785,-0.513042251,-95.40940174,-28.32820705,-0.513042251,-95.40940174,-28.32820705
2005-01-02 06:00:00,-5.580727453,-302.5709817,-181.6618757,-0.71130585,-177.96110819999996,-30.09572467,-0.71130585,-177.96110819999996,-30.09572467
2005-01-02 07:00:00,-6.087739934,-499.7700821,-178.4787959,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025
2005-01-02 08:00:00,-5.803976418,-436.9825336,-133.0043447,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651
2005-01-02 09:00:00,-5.659710632,-375.06652010000005,-116.3552699,-0.810887829,-224.5505186,-113.5937937,-0.810887829,-224.5505186,-113.5937937
2005-01-02 10:00:00,-6.414060462999999,-329.5429181,-100.4221868,-0.806663701,-217.1743165,-111.6672003,-0.806663701,-217.1743165,-111.6672003
2005-01-02 11:00:00,-5.37351372,-278.7222244,-84.97206348,-0.823009346,-217.3161141,-113.5937937,-0.823009346,-217.3161141,-113.5937937
2005-01-02 12:00:00,-4.875409468,-271.6561848,-81.98039517,-0.8080959390000001,-217.3888333,-113.0494452,-0.8080959390000001,-217.3888333,-113.0494452
2005-01-02 13:00:00,-4.755251401000001,-276.0982919,-72.89044125,-0.785479598,-199.2912504,-115.1992882,-0.785479598,-199.2912504,-115.1992882
2005-01-02 14:00:00,-4.67935955,-281.31457850000004,-68.69411033,-0.7861382109999999,-190.9600294,-111.6672003,-0.7861382109999999,-190.9600294,-111.6672003
2005-01-02 15:00:00,-4.328944714,-278.4033378,-61.24510587,-0.84980194,-199.3090863,-111.6672003,-0.84980194,-199.3090863,-111.6672003
2005-01-02 16:00:00,-4.3345077760000015,-239.45296690000004,-60.10776083,-1.083798346,-220.6961672,-114.5570904,-1.083798346,-220.6961672,-114.5570904
2005-01-02 17:00:00,-5.213984363,-285.6472720000001,-64.56966339,-1.512456395,-195.2825176,-103.6121768,-1.512456395,-195.2825176,-103.6121768
2005-01-02 18:00:00,-4.349029164,-401.8799996,-74.76919287,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-02 19:00:00,-4.109582691,-334.8932233,-80.18744605,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-02 20:00:00,-3.987325381,-325.3544074,-87.43819274,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-02 21:00:00,-3.975449767,-413.9428334,-84.6115644,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-02 22:00:00,-4.150607671,-345.3684942,-0.860403743,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012
2005-01-02 23:00:00,-4.241247432,-261.4574687,-0.0156,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411
2005-01-03 00:00:00,-4.449960694,-130.73304380000002,-0.86035156,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-03 01:00:00,-4.558291911,-101.3758936,-0.0156,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411
2005-01-03 02:00:00,-4.648833815,-98.8154171,-0.8603480170000001,-0.47626818,-75.15766095,-24.12374411,-0.47626818,-75.15766095,-24.12374411
2005-01-03 03:00:00,-4.719175242,-97.25655647,-0.0156,-0.46424207,-75.15766095,-24.12374411,-0.46424207,-75.15766095,-24.12374411
2005-01-03 04:00:00,-4.772824074,-121.7968354,-0.8603495059999999,-0.461760275,-75.15766095,-24.12374411,-0.461760275,-75.15766095,-24.12374411
2005-01-03 05:00:00,-4.984964481,-189.2345244,-0.0156,-0.513042251,-95.40940174,-26.80416012,-0.513042251,-95.40940174,-26.80416012
2005-01-03 06:00:00,-5.8588014410000016,-301.6849995,-117.78020929999998,-0.71130585,-178.73380459999996,-30.09572467,-0.71130585,-178.73380459999996,-30.09572467
2005-01-03 07:00:00,-6.037422185,-499.0447400000001,-113.9380863,-0.976262726,-234.6409726,-52.05585025,-0.976262726,-234.6409726,-52.05585025
2005-01-03 08:00:00,-5.746219331,-436.4460707,-83.66073399,-0.953929254,-200.7188582,-121.9423651,-0.953929254,-200.7188582,-121.9423651
2005-01-03 09:00:00,-5.727707109,-379.6375564,-76.92127968,-0.810887829,-224.4996516,-113.5937937,-0.810887829,-224.4996516,-113.5937937
2005-01-03 10:00:00,-6.614095339,-342.6968740000001,-69.20506296,-0.806663701,-217.0467113,-111.6672003,-0.806663701,-217.0467113,-111.6672003
2005-01-03 11:00:00,-5.9102265260000015,-305.424067,-69.25075433,-0.823009346,-217.0739322,-113.5937937,-0.823009346,-217.0739322,-113.5937937
2005-01-03 12:00:00,-5.660234346,-309.36870689999995,-74.24748271,-0.8080959390000001,-217.0926281,-113.0494452,-0.8080959390000001,-217.0926281,-113.0494452
2005-01-03 13:00:00,-5.308356077,-310.2257594,-62.29969877,-0.785479598,-199.0331024,-115.1992882,-0.785479598,-199.0331024,-115.1992882
2005-01-03 14:00:00,-5.334147591,-310.9998397,-61.38180037,-0.7861382109999999,-190.7177856,-111.6672003,-0.7861382109999999,-190.7177856,-111.6672003
2005-01-03 15:00:00,-5.347687266,-315.5293418,-62.76736257,-0.84980194,-199.0339629,-111.6672003,-0.84980194,-199.0339629,-111.6672003
2005-01-03 16:00:00,-5.45278582,-282.3829914,-67.01350363,-1.083798346,-220.4854503,-114.5570904,-1.083798346,-220.4854503,-114.5570904
2005-01-03 17:00:00,-6.7115343020000005,-337.0142691000001,-72.91992217,-1.512456395,-195.2825176,-103.6378669,-1.512456395,-195.2825176,-103.6378669
2005-01-03 18:00:00,-6.027339675,-462.9176607,-86.75557134,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-03 19:00:00,-5.812321747,-396.7311773,-91.19554948,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-03 20:00:00,-5.781951589,-384.7390563,-100.2161441,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-03 21:00:00,-5.803202069,-477.1328313,-102.5082706,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-03 22:00:00,-5.910821096,-408.8965969,-0.860433782,-1.188609387,-195.2355437,-26.80416012,-1.188609387,-195.2355437,-26.80416012
2005-01-03 23:00:00,-6.026990427,-323.5627012,-0.0156,-0.908137038,-130.6168909,-24.12374411,-0.908137038,-130.6168909,-24.12374411
2005-01-04 00:00:00,-6.305605647999999,-135.7005615,-0.86035147,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-04 01:00:00,-6.516233304,-110.8666683,-0.0156,-0.51965097,-83.05979616,-24.12374411,-0.51965097,-83.05979616,-24.12374411
2005-01-04 02:00:00,-6.707075992,-108.6281553,-6.782618423,-0.47626818,-75.15766095,-25.08127481,-0.47626818,-75.15766095,-25.08127481
2005-01-04 03:00:00,-6.841320482,-107.3299703,-5.085168156,-0.46424207,-75.15766095,-24.88976867,-0.46424207,-75.15766095,-24.88976867
2005-01-04 04:00:00,-6.97559732,-132.2004494,-8.52384132,-0.461760275,-75.15766095,-25.08127481,-0.461760275,-75.15766095,-25.08127481
2005-01-04 05:00:00,-7.17695648,-199.7464567,-6.436518187000001,-0.513042251,-95.40940174,-27.57018468,-0.513042251,-95.40940174,-27.57018468
2005-01-04 06:00:00,-7.384561491,-315.5776452,-123.8083404,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467
2005-01-04 07:00:00,-8.052028473,-551.6323927999998,-139.570173,-0.976262726,-235.209686,-52.05585025,-0.976262726,-235.209686,-52.05585025
2005-01-04 08:00:00,-7.397623499,-489.6477874,-100.5845257,-0.953929254,-201.1080415,-121.9423651,-0.953929254,-201.1080415,-121.9423651
2005-01-04 09:00:00,-6.7099455820000005,-404.267719,-79.21297398,-0.810887829,-224.5308067,-113.5937937,-0.810887829,-224.5308067,-113.5937937
2005-01-04 10:00:00,-7.311981782999999,-356.6606046,-68.71323014,-0.806663701,-216.967473,-111.6672003,-0.806663701,-216.967473,-111.6672003
2005-01-04 11:00:00,-5.777399885,-308.469182,-61.53349924,-0.823009346,-217.0149735,-113.5937937,-0.823009346,-217.0149735,-113.5937937
2005-01-04 12:00:00,-4.876394049,-302.9332345,-61.09356662,-0.8080959390000001,-217.0514262,-113.0508678,-0.8080959390000001,-217.0514262,-113.0508678
2005-01-04 13:00:00,-4.28368181,-297.2039516000001,-50.74055578,-0.785479598,-199.0179373,-115.232139,-0.785479598,-199.0179373,-115.232139
2005-01-04 14:00:00,-4.181453648,-299.408792,-47.09135753,-0.7861382109999999,-190.6945595,-111.6672003,-0.7861382109999999,-190.6945595,-111.6672003
2005-01-04 15:00:00,-4.263508661,-305.3488863,-49.15231948,-0.84980194,-199.01819630000003,-111.6672003,-0.84980194,-199.01819630000003,-111.6672003
2005-01-04 16:00:00,-4.582168847,-272.7911633,-55.70733199,-1.083798346,-220.4857641,-114.5915929,-1.083798346,-220.4857641,-114.5915929
2005-01-04 17:00:00,-6.140362354,-334.7533507,-66.24348167,-1.512456395,-195.2825176,-103.7177665,-1.512456395,-195.2825176,-103.7177665
2005-01-04 18:00:00,-5.442227709,-461.5341172,-80.15387445,-1.7666262869999998,-248.9453352,-66.11390362,-1.7666262869999998,-248.9453352,-66.11390362
2005-01-04 19:00:00,-5.422911857000001,-393.4546909,-86.3994506,-1.74958677,-251.7150954,-63.54511241,-1.74958677,-251.7150954,-63.54511241
2005-01-04 20:00:00,-5.54941798,-391.7247147,-97.83563765,-1.617416021,-277.0301194,-47.46261634,-1.617416021,-277.0301194,-47.46261634
2005-01-04 21:00:00,-5.769574844,-482.4647887,-102.2481524,-1.471397486,-257.3525405,-46.17822074,-1.471397486,-257.3525405,-46.17822074
2005-01-04 22:00:00,-6.139670981,-417.2380837,-0.0156,-1.188609387,-195.858773,-26.80416012,-1.188609387,-195.858773,-26.80416012
2005-01-04 23:00:00,-6.763186182999999,-345.9617324,-0.0156,-0.908137038,-130.74317820000002,-24.12374411,-0.908137038,-130.74317820000002,-24.12374411
2005-01-05 00:00:00,-7.039742613,-144.858076,-0.8603514040000001,-0.63112984,-90.41122174,-24.12374411,-0.63112984,-90.41122174,-24.12374411
2005-01-05 01:00:00,-7.430094108,-113.7807598,-5.520343315,-0.51965097,-83.05979616,-24.88976867,-0.51965097,-83.05979616,-24.88976867
2005-01-05 02:00:00,-7.704728911,-110.8576896,-8.704868565,-0.47626818,-75.22617916,-25.08127481,-0.47626818,-75.22617916,-25.08127481
2005-01-05 03:00:00,-7.806739845,-108.9796782,-7.857116392999999,-0.46424207,-75.32869945,-24.88976867,-0.46424207,-75.32869945,-24.88976867
2005-01-05 04:00:00,-7.898545732,-133.326656,-10.71838669,-0.461760275,-75.39250679999998,-25.08127481,-0.461760275,-75.39250679999998,-25.08127481
2005-01-05 05:00:00,-8.062753284,-200.65463480000003,-9.360967184,-0.513042251,-95.62712131,-27.57018468,-0.513042251,-95.62712131,-27.57018468
2005-01-05 06:00:00,-8.248920972999999,-315.8626945,-124.4378445,-0.71130585,-176.8882231,-30.09572467,-0.71130585,-176.8882231,-30.09572467
2005-01-05 07:00:00,-8.306118767000001,-571.1515914,-151.975549,-0.976262726,-234.6567955,-52.05585025,-0.976262726,-234.6567955,-52.05585025
2005-01-05 08:00:00,-7.903343326,-515.7071662,-109.999865,-0.953929254,-200.7264063,-121.9423651,-0.953929254,-200.7264063,-121.9423651
2005-01-05 09:00:00,-7.1979302060000006,-420.3662318,-85.09504151,-0.810887829,-224.5420833,-113.5937937,-0.810887829,-224.5420833,-113.5937937
2005-01-05 10:00:00,-7.680256646,-363.1657683,-70.81720675,-0.806663701,-217.1702788,-111.6672003,-0.806663701,-217.1702788,-111.6672003
2005-01-05 11:00:00,-6.604342719,-318.8249996,-67.57358441,-0.823009346,-217.1687697,-113.5937937,-0.823009346,-217.1687697,-113.5937937
2005-01-05 12:00:00,-6.025593466,-320.2342258,-72.76382743,-0.8080959390000001,-217.1054355,-113.0494452,-0.8080959390000001,-217.1054355,-113.0494452
2005-01-05 13:00:00,-5.863509922,-324.1253457,-67.86518737,-0.785479598,-199.0177585,-115.1992882,-0.785479598,-199.0177585,-115.1992882
2005-01-05 14:00:00,-5.732814307999999,-327.4897049,-66.41290511,-0.7861382109999999,-190.7391965,-111.6672003,-0.7861382109999999,-190.7391965,-111.6672003
2005-01-05 15:00:00,-5.675025176,-326.6072522,-65.93130446,-0.84980194,-199.076634,-111.6672003,-0.84980194,-199.076634,-111.6672003
2005-01-05 16:00:00,-5.816553591,-293.2250624,-69.64810585,-1.083798346,-220.5839558,-114.557927,-1.083798346,-220.5839558,-114.557927
2005-01-05 17:00:00,-7.111688256,-352.0567660000001,-75.35169351,-1.512456395,-195.3957196,-103.6908248,-1.512456395,-195.3957196,-103.6908248
2005-01-05 18:00:00,-7.442343601,-472.2549312,-84.95040001,-1.7666262869999998,-249.0918395,-66.11390362,-1.7666262869999998,-249.0918395,-66.11390362
2005-01-05 19:00:00,-6.341556669,-400.3147629,-87.47025688,-1.74958677,-251.9070265,-63.54511241,-1.74958677,-251.9070265,-63.54511241
2005-01-05 20:00:00,-6.00864285,-388.0064346,-96.38026703,-1.617416021,-277.780981,-47.46261634,-1.617416021,-277.780981,-47.46261634
2005-01-05 21:00:00,-5.906768616,-480.5547079,-99.83628851,-1.471397486,-257.72659500000003,-46.17822074,-1.471397486,-257.72659500000003,-46.17822074
2005-01-05 22:00:00,-5.971069605,-411.9388892,-0.0156,-1.188609387,-195.8138296,-26.80416012,-1.188609387,-195.8138296,-26.80416012
2005-01-05 23:00:00,-6.104944965,-325.5344181000001,-0.860352236,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411
2005-01-06 00:00:00,-6.2886163470000005,-137.7345479,-0.0156,-0.63112984,-90.53039395,-24.12374411,-0.63112984,-90.53039395,-24.12374411
2005-01-06 01:00:00,-6.488213764,-111.4154068,-0.860347237,-0.51965097,-83.09097007,-24.12374411,-0.51965097,-83.09097007,-24.12374411
2005-01-06 02:00:00,-6.554353346,-108.8031418,-3.213978995,-0.47626818,-75.16520899,-24.69826253,-0.47626818,-75.16520899,-24.69826253
2005-01-06 03:00:00,-6.600656172000001,-110.1750585,-5.828802681,-0.46424207,-75.15766095,-25.08127481,-0.46424207,-75.15766095,-25.08127481
2005-01-06 04:00:00,-6.833065626000002,-128.4283318,-5.914166129,-0.461760275,-75.15766095,-24.88976867,-0.461760275,-75.15766095,-24.88976867
2005-01-06 05:00:00,-7.001745443,-199.3911534,-8.175754027,-0.513042251,-95.40940174,-27.76169082,-0.513042251,-95.40940174,-27.76169082
2005-01-06 06:00:00,-7.108612625,-317.8141164,-116.155448,-0.71130585,-176.8020636,-30.09572467,-0.71130585,-176.8020636,-30.09572467
2005-01-06 07:00:00,-7.1606003110000005,-547.1800606,-133.0189433,-0.976262726,-234.9459534,-52.05585025,-0.976262726,-234.9459534,-52.05585025
2005-01-06 08:00:00,-7.308508653,-497.7442003000001,-104.5513937,-0.953929254,-200.7687585,-121.9423651,-0.953929254,-200.7687585,-121.9423651
2005-01-06 09:00:00,-7.345319571,-426.6230108,-95.62122068,-0.810887829,-224.46320330000003,-113.5937937,-0.810887829,-224.46320330000003,-113.5937937
2005-01-06 10:00:00,-8.569765814,-388.396941,-89.03710096,-0.806663701,-216.9559974,-111.6672003,-0.806663701,-216.9559974,-111.6672003
2005-01-06 11:00:00,-7.694365745,-344.9351295,-85.48016962,-0.823009346,-216.9848527,-113.5937937,-0.823009346,-216.9848527,-113.5937937
2005-01-06 12:00:00,-7.09521455,-336.9712554,-83.98065693,-0.8080959390000001,-217.022822,-113.0494452,-0.8080959390000001,-217.022822,-113.0494452
2005-01-06 13:00:00,-6.73967795,-335.5011758,-74.95246417,-0.785479598,-198.9852413,-115.1992882,-0.785479598,-198.9852413,-115.1992882
2005-01-06 14:00:00,-6.579252559,-337.513577,-72.54749745,-0.7861382109999999,-190.6681211,-111.6672003,-0.7861382109999999,-190.6681211,-111.6672003
2005-01-06 15:00:00,-6.394082677999999,-335.664437,-70.51833192,-0.84980194,-199.0111738,-111.6672003,-0.84980194,-199.0111738,-111.6672003
2005-01-06 16:00:00,-6.299586448,-296.1140698000001,-70.27225248,-1.083798346,-220.4930083,-114.5570904,-1.083798346,-220.4930083,-114.5570904
2005-01-06 17:00:00,-6.111244864,-348.8957346,-73.44717196,-1.512456395,-195.2910092,-103.6712075,-1.512456395,-195.2910092,-103.6712075
2005-01-06 18:00:00,-7.008203027,-464.0132293,-79.30327309999998,-1.7666262869999998,-248.9528833,-66.11390362,-1.7666262869999998,-248.9528833,-66.11390362
2005-01-06 19:00:00,-5.890192676,-382.4989529,-82.08232777,-1.74958677,-251.7463755,-63.54511241,-1.74958677,-251.7463755,-63.54511241
2005-01-06 20:00:00,-5.512837233,-372.9622312,-90.39394185,-1.617416021,-277.0799025,-47.46261634,-1.617416021,-277.0799025,-47.46261634
2005-01-06 21:00:00,-5.302941125,-454.4066825,-93.87515431,-1.471397486,-257.4669465,-46.17822074,-1.471397486,-257.4669465,-46.17822074
2005-01-06 22:00:00,-5.154980949,-385.3191459,-0.0156,-1.188609387,-195.3185813,-26.80416012,-1.188609387,-195.3185813,-26.80416012
2005-01-06 23:00:00,-5.250230904,-298.7503572,-0.860351228,-0.908137038,-130.6206649,-24.12374411,-0.908137038,-130.6206649,-24.12374411
2005-01-07 00:00:00,-5.346993661,-140.9676371,-0.0156,-0.637703523,-92.80503303,-18.76291208,-0.637703523,-92.80503303,-18.76291208
2005-01-07 01:00:00,-5.4898142760000015,-111.4249822,-0.8603523240000001,-0.523597994,-92.62467246,-18.76291208,-0.523597994,-92.62467246,-18.76291208
2005-01-07 02:00:00,-5.575696387000001,-109.2698504,-5.462058634,-0.478879418,-75.15766095,-19.72044279,-0.478879418,-75.15766095,-19.72044279
2005-01-07 03:00:00,-5.595429127,-108.05652240000002,-5.616278907000001,-0.465607474,-75.15766095,-19.52893665,-0.465607474,-75.15766095,-19.52893665
2005-01-07 04:00:00,-5.65898433,-132.9299808,-6.75577241,-0.46443143,-75.15766095,-19.72044279,-0.46443143,-75.15766095,-19.72044279
2005-01-07 05:00:00,-5.81911927,-155.2480309,-6.517554444,-0.517138943,-80.15584095,-19.52893665,-0.517138943,-80.15584095,-19.52893665
2005-01-07 06:00:00,-5.94472975,-198.8891162,-116.3321974,-0.7219313620000001,-144.6699968,-30.09572467,-0.7219313620000001,-144.6699968,-30.09572467
2005-01-07 07:00:00,-6.398283415,-429.10191110000005,-115.2067777,-0.997424088,-189.390071,-35.23330708,-0.997424088,-189.390071,-35.23330708
2005-01-07 08:00:00,-5.945046481,-557.6538088,-96.39447791,-0.986366555,-238.7176403,-61.3952694,-0.986366555,-238.7176403,-61.3952694
2005-01-07 09:00:00,-5.828960522999999,-440.7617094,-88.31195918,-0.8559188879999999,-244.2203192,-63.64296171,-0.8559188879999999,-244.2203192,-63.64296171
2005-01-07 10:00:00,-6.637785557000001,-376.4907432,-81.42867275,-0.85757993,-231.23547030000003,-62.679665,-0.85757993,-231.23547030000003,-62.679665
2005-01-07 11:00:00,-5.831244241,-339.4583088,-78.2487983,-0.8754981059999999,-222.133234,-64.92735731,-0.8754981059999999,-222.133234,-64.92735731
2005-01-07 12:00:00,-5.286303452,-295.2977128,-72.72017886,-0.855906445,-222.07560350000003,-63.64296171,-0.855906445,-222.07560350000003,-63.64296171
2005-01-07 13:00:00,-5.042990358,-293.9940348,-69.7565082,-0.8290676309999999,-204.0608684,-61.0741705,-0.8290676309999999,-204.0608684,-61.0741705
2005-01-07 14:00:00,-4.91849514,-292.8415986,-82.8757525,-0.8252637829999999,-195.7454184,-32.66451588,-0.8252637829999999,-195.7454184,-32.66451588
2005-01-07 15:00:00,-4.854540900000001,-293.3108890000001,-85.87464689,-0.8868609129999999,-204.2145389,-31.38012027,-0.8868609129999999,-204.2145389,-31.38012027
2005-01-07 16:00:00,-4.793697288,-264.0917711,-89.30148641,-1.119716265,-225.5689331,-31.70121917,-1.119716265,-225.5689331,-31.70121917
2005-01-07 17:00:00,-4.556728737,-288.1615146000001,-89.17152929999997,-1.547808325,-192.71502,-23.98107004,-1.547808325,-192.71502,-23.98107004
2005-01-07 18:00:00,-4.3207623060000016,-295.7044351,-0.8604283090000001,-1.800936602,-258.85810860000004,-18.76291208,-1.800936602,-258.85810860000004,-18.76291208
2005-01-07 19:00:00,-4.206507796,-338.7361473,-0.0156,-1.783831525,-248.5771465,-18.76291208,-1.783831525,-248.5771465,-18.76291208
2005-01-07 20:00:00,-4.143905724,-329.9305740000001,-0.8604130529999999,-1.652271391,-259.8843687,-18.76291208,-1.652271391,-259.8843687,-18.76291208
2005-01-07 21:00:00,-4.119875399,-335.4902532,-0.860487982,-1.507004344,-254.2145916,-18.76291208,-1.507004344,-254.2145916,-18.76291208
2005-01-07 22:00:00,-4.266241119,-430.1563531000001,-0.0156,-1.216902599,-205.1483171,-18.76291208,-1.216902599,-205.1483171,-18.76291208
2005-01-07 23:00:00,-4.329522187,-322.6646451000001,-0.0156,-0.923671883,-135.0225679,-18.76291208,-0.923671883,-135.0225679,-18.76291208
2005-01-08 00:00:00,-4.409479212,-129.8767366,-0.860332779,-0.637703523,-101.8098151,-18.76291208,-0.637703523,-101.8098151,-18.76291208
2005-01-08 01:00:00,-4.5265104,-107.5855336,-2.654448306,-0.523597994,-101.8098151,-19.3374305,-0.523597994,-101.8098151,-19.3374305
2005-01-08 02:00:00,-4.717234386,-100.9200549,-2.9807527510000003,-0.478879418,-84.35341579,-19.14592436,-0.478879418,-84.35341579,-19.14592436
2005-01-08 03:00:00,-4.769616688999999,-99.83865946,-4.194267481,-0.465607474,-84.35341579,-19.52893665,-0.465607474,-84.35341579,-19.52893665
2005-01-08 04:00:00,-4.839887875,-125.5458946,-7.577723435,-0.46443143,-84.35341579,-19.72044279,-0.46443143,-84.35341579,-19.72044279
2005-01-08 05:00:00,-5.013461572,-147.5310533,-4.788135687,-0.517138943,-89.35159579,-19.52893665,-0.517138943,-89.35159579,-19.52893665
2005-01-08 06:00:00,-5.553573472999999,-197.7966377,-6.600576379,-0.7219313620000001,-145.82904140000005,-19.72044279,-0.7219313620000001,-145.82904140000005,-19.72044279
2005-01-08 07:00:00,-5.586102918,-398.3268957,-4.3868858710000005,-0.997424088,-198.560913,-19.52893665,-0.997424088,-198.560913,-19.52893665
2005-01-08 08:00:00,-5.051484446,-521.6571266,-5.05183815,-0.986366555,-238.58851769999995,-19.72044279,-0.986366555,-238.58851769999995,-19.72044279
2005-01-08 09:00:00,-4.688381455,-405.669167,-5.017897344,-0.8559188879999999,-234.8654277,-19.52893665,-0.8559188879999999,-234.8654277,-19.52893665
2005-01-08 10:00:00,-5.318859692,-341.3975414,-5.660589364,-0.85757993,-231.2452891,-19.72044279,-0.85757993,-231.2452891,-19.72044279
